"Time [ms]","StrandedLoss [kW]"
13.5999999999999,6.81297424700954
13.6666666666666,6.8129742470061
13.7333333333333,6.81297424700205
13.7999999999999,6.81297424699741
13.8666666666666,6.8129742469922
13.9333333333333,6.81297424698642
13.9999999999999,6.81297424698012
14.0666666666666,6.81297424697332
14.1333333333333,6.81297424696603
14.1999999999999,6.81297424695829
14.2666666666666,6.81297424695014
14.3333333333333,6.8129742469416
14.3999999999999,6.8129742469327
14.4666666666666,6.81297424692348
14.5333333333333,6.81297424691399
14.5999999999999,6.81297424690424
14.6666666666666,6.81297424689429
14.7333333333333,6.81297424688417
14.7999999999999,6.81297424687393
14.8666666666666,6.8129742468636
14.9333333333333,6.81297424685322
14.9999999999999,6.81297424684283
15.0666666666666,6.81297424683249
15.1333333333333,6.81297424682222
15.1999999999999,6.81297424681207
15.2666666666666,6.81297424680207
15.3333333333333,6.81297424679227
15.3999999999999,6.81297424678271
15.4666666666666,6.81297424677342
15.5333333333333,6.81297424676444
15.5999999999999,6.81297424675581
15.6666666666666,6.81297424674755
15.7333333333333,6.81297424673971
15.7999999999999,6.8129742467323
15.8666666666666,6.81297424672538
15.9333333333333,6.81297424671896
15.9999999999999,6.81297424671304
16.0666666666666,6.81297424670769
16.1333333333333,6.81297424670289
16.1999999999999,6.8129742466987
16.2666666666666,6.8129742466951
16.3333333333333,6.81297424669213
16.3999999999999,6.81297424668978
16.4666666666666,6.81297424668807
16.5333333333333,6.81297424668702
16.5999999999999,6.81297424668662
16.6666666666666,6.81297424668685
16.7333333333333,6.81297424668776
16.7999999999999,6.81297424668929
16.8666666666666,6.81297424669148
16.9333333333333,6.8129742466943
16.9999999999999,6.81297424669774
17.0666666666666,6.81297424670179
17.1333333333333,6.81297424670643
17.1999999999999,6.81297424671164
17.2666666666666,6.81297424671742
17.3333333333332,6.81297424672371
17.3999999999999,6.81297424673052
17.4666666666666,6.81297424673781
17.5333333333332,6.81297424674554
17.5999999999999,6.8129742467537
17.6666666666666,6.81297424676224
17.7333333333332,6.81297424677114
17.7999999999999,6.81297424678035
17.8666666666666,6.81297424678985
17.9333333333332,6.8129742467996
17.9999999999999,6.81297424680955
18.0666666666666,6.81297424681966
18.1333333333332,6.81297424682991
18.1999999999999,6.81297424684023
18.2666666666666,6.81297424685062
18.3333333333332,6.81297424686101
18.3999999999999,6.81297424687134
18.4666666666666,6.81297424688162
18.5333333333332,6.81297424689176
18.5999999999999,6.81297424690177
18.6666666666666,6.81297424691156
18.7333333333332,6.81297424692113
18.7999999999999,6.81297424693041
18.8666666666666,6.8129742469394
18.9333333333332,6.81297424694803
18.9999999999999,6.81297424695629
19.0666666666666,6.81297424696413
19.1333333333332,6.81297424697153
19.1999999999999,6.81297424697846
19.2666666666666,6.81297424698489
19.3333333333332,6.81297424699079
19.3999999999999,6.81297424699616
19.4666666666666,6.81297424700094
19.5333333333332,6.81297424700513
19.5999999999999,6.81297424700874
19.6666666666666,6.81297424701171
19.7333333333332,6.81297424701406
19.7999999999999,6.81297424701576
19.8666666666666,6.81297424701682
19.9333333333332,6.81297424701723
19.9999999999999,6.81297424701698
20.0666666666666,6.81297424701609
20.1333333333332,6.81297424701455
20.1999999999999,6.81297424701235
20.2666666666666,6.81297424700954
20.3333333333332,6.8129742470061
20.3999999999999,6.81297424700205
20.4666666666666,6.81297424699741
20.5333333333332,6.8129742469922
20.5999999999999,6.81297424698642
20.6666666666666,6.81297424698012
20.7333333333332,6.81297424697331
20.7999999999999,6.81297424696603
20.8666666666666,6.81297424695829
20.9333333333332,6.81297424695015
20.9999999999999,6.8129742469416
21.0666666666666,6.8129742469327
21.1333333333332,6.81297424692349
21.1999999999999,6.81297424691399
21.2666666666666,6.81297424690424
21.3333333333332,6.81297424689429
21.3999999999999,6.81297424688418
21.4666666666666,6.81297424687393
21.5333333333332,6.8129742468636
21.5999999999999,6.81297424685322
21.6666666666666,6.81297424684284
21.7333333333332,6.8129742468325
21.7999999999999,6.81297424682222
21.8666666666666,6.81297424681207
21.9333333333332,6.81297424680208
21.9999999999999,6.81297424679227
22.0666666666666,6.81297424678271
22.1333333333332,6.81297424677342
22.1999999999999,6.81297424676445
22.2666666666666,6.81297424675581
22.3333333333332,6.81297424674755
22.3999999999999,6.81297424673971
22.4666666666666,6.81297424673231
22.5333333333332,6.81297424672537
22.5999999999999,6.81297424671894
22.6666666666666,6.81297424671304
22.7333333333332,6.81297424670768
22.7999999999999,6.8129742467029
22.8666666666665,6.8129742466987
22.9333333333332,6.8129742466951
22.9999999999999,6.81297424669213
23.0666666666665,6.81297424668978
23.1333333333332,6.81297424668808
23.1999999999999,6.81297424668701
23.2666666666665,6.81297424668661
23.3333333333332,6.81297424668685
23.3999999999999,6.81297424668774
23.4666666666665,6.81297424668929
23.5333333333332,6.81297424669148
23.5999999999999,6.8129742466943
23.6666666666665,6.81297424669774
23.7333333333332,6.81297424670178
23.7999999999999,6.81297424670643
23.8666666666665,6.81297424671164
23.9333333333332,6.81297424671742
23.9999999999999,6.81297424672372
24.0666666666665,6.81297424673052
24.1333333333332,6.8129742467378
24.1999999999999,6.81297424674554
24.2666666666665,6.8129742467537
24.3333333333332,6.81297424676224
24.3999999999999,6.81297424677113
24.4666666666665,6.81297424678036
24.5333333333332,6.81297424678985
24.5999999999999,6.81297424679959
24.6666666666665,6.81297424680955
24.7333333333332,6.81297424681966
24.7999999999999,6.8129742468299
24.8666666666665,6.81297424684023
24.9333333333332,6.81297424685062
24.9999999999999,6.81297424686101
25.0666666666665,6.81297424687134
25.1333333333332,6.81297424688162
25.1999999999999,6.81297424689176
25.2666666666665,6.81297424690176
25.3333333333332,6.81297424691156
25.3999999999999,6.81297424692112
25.4666666666665,6.81297424693041
25.5333333333332,6.81297424693939
25.5999999999999,6.81297424694803
25.6666666666665,6.81297424695629
25.7333333333332,6.81297424696413
25.7999999999999,6.81297424697153
25.8666666666665,6.81297424697846
25.9333333333332,6.81297424698489
25.9999999999999,6.8129742469908
26.0666666666665,6.81297424699616
26.1333333333332,6.81297424700094
26.1999999999999,6.81297424700514
26.2666666666665,6.81297424700873
26.3333333333332,6.81297424701171
26.3999999999999,6.81297424701406
26.4666666666665,6.81297424701577
26.5333333333332,6.81297424701682
26.6,6.81297424701723
